"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"British Columbia",2018-04-01,0.55544,0.04203,0.03367,0.36886,0.12179,0.15152,0.15105,0.16115,0.18135,0.23314,0.48833,0.51167,0.49402,0.11413,0.05445,0.02833,0.06525,0.24382,0.02891,0.12028,0.24533,0.07315,0.3461,0.12609,0.06014,0.56148,0.10647,0.04029,0.12911,0.8306,0.20318,0.14292,0.16266,0.05085,0.09149,0.06537,0.01022,0.13886,0.00778,0.00232,0.03158,0.01416,0.01289,0.00395,0.06177,0.09544,0.07407,0.04482,0.04342,26.6133638497653
"British Columbia",2018-05-01,0.56472,0.03743,0.03477,0.36308,0.12504,0.14474,0.14926,0.16317,0.17974,0.23803,0.48615,0.51385,0.49415,0.11438,0.05447,0.02828,0.06478,0.24394,0.03071,0.12284,0.248,0.07081,0.34338,0.12435,0.05991,0.55684,0.10801,0.03882,0.13316,0.82802,0.19968,0.14069,0.16827,0.04636,0.09306,0.06467,0.01194,0.13895,0.00742,0.00267,0.03453,0.01414,0.01136,0.00348,0.06281,0.09433,0.07428,0.04717,0.04172,26.5418238993711
"British Columbia",2018-06-01,0.56193,0.04016,0.0325,0.36541,0.12513,0.14022,0.15206,0.15833,0.18317,0.24109,0.48555,0.51445,0.49054,0.11573,0.05456,0.0289,0.06349,0.24678,0.03076,0.12443,0.25479,0.06524,0.34393,0.12374,0.05711,0.5545,0.1054,0.03598,0.13279,0.83122,0.19907,0.1401,0.16831,0.04353,0.09576,0.0592,0.01149,0.1415,0.00801,0.00232,0.0397,0.01497,0.01138,0.00348,0.06117,0.09147,0.07406,0.0498,0.04086,26.7025511627907
"British Columbia",2018-07-01,0.52466,0.07959,0.0291,0.36664,0.12658,0.13803,0.15264,0.15545,0.1835,0.24381,0.48749,0.51251,0.49264,0.11524,0.05423,0.0305,0.06311,0.24427,0.03062,0.12015,0.25468,0.06346,0.34841,0.12588,0.0568,0.55131,0.11267,0.03167,0.13312,0.8352,0.20091,0.1413,0.16842,0.03904,0.09432,0.06078,0.01145,0.14925,0.00736,0.00292,0.03962,0.01379,0.00993,0.00397,0.05692,0.08801,0.07866,0.04921,0.03799,26.3336606089214
"British Columbia",2018-08-01,0.51752,0.08389,0.03599,0.36261,0.12274,0.13549,0.15086,0.15586,0.18756,0.2475,0.48546,0.51454,0.49881,0.11475,0.05517,0.03134,0.06196,0.23796,0.03039,0.11702,0.24786,0.06065,0.35462,0.13048,0.05898,0.54206,0.11857,0.03146,0.1331,0.83544,0.20031,0.14097,0.16683,0.03908,0.09342,0.0591,0.01275,0.15312,0.00667,0.0025,0.04218,0.01227,0.01204,0.00274,0.05601,0.09152,0.07781,0.05029,0.03718,26.3964418377322
"British Columbia",2018-09-01,0.54992,0.05774,0.02433,0.36801,0.12692,0.12859,0.15185,0.15424,0.18955,0.24884,0.48443,0.51557,0.50781,0.1113,0.0538,0.02851,0.06191,0.23667,0.03078,0.11857,0.24621,0.05726,0.35417,0.13289,0.06012,0.54646,0.11965,0.03245,0.13253,0.83502,0.19885,0.15305,0.18311,0.0402,0.08804,0.04748,0.01145,0.154,0.00513,0.00131,0.04151,0.0136,0.01014,0.00191,0.05022,0.09281,0.0773,0.04831,0.03614,26.9514406779661
"British Columbia",2018-10-01,0.5528,0.04987,0.02428,0.37304,0.12618,0.13168,0.15261,0.15106,0.1916,0.24686,0.4814,0.5186,0.50449,0.11027,0.05478,0.02859,0.06219,0.23968,0.03002,0.12283,0.24686,0.05657,0.35355,0.13108,0.05908,0.54611,0.11829,0.03277,0.13025,0.83698,0.20069,0.15704,0.17223,0.03457,0.09616,0.04987,0.01148,0.14962,0.00574,0.00251,0.04126,0.01411,0.01029,0.00179,0.05263,0.0897,0.07607,0.04772,0.03397,26.7302515876893
"British Columbia",2018-11-01,0.55075,0.04749,0.02837,0.37338,0.12596,0.13344,0.15018,0.1522,0.1915,0.24671,0.48866,0.51134,0.50552,0.10899,0.05544,0.02624,0.05984,0.24397,0.0298,0.1211,0.24908,0.05782,0.34809,0.13119,0.06292,0.54624,0.11694,0.03609,0.13012,0.83379,0.19957,0.15612,0.16574,0.03858,0.10091,0.04939,0.01306,0.14638,0.00712,0.00285,0.03835,0.0133,0.01009,0.00202,0.05651,0.08643,0.07717,0.04405,0.03716,26.9389013671875
"British Columbia",2018-12-01,0.56308,0.0415,0.02519,0.37023,0.12845,0.13864,0.14728,0.15339,0.18817,0.24406,0.48573,0.51427,0.50336,0.1089,0.05385,0.02878,0.05925,0.24586,0.02567,0.12617,0.2473,0.06069,0.34517,0.13085,0.06416,0.55037,0.11909,0.03718,0.12641,0.83641,0.20437,0.15879,0.16959,0.03922,0.0987,0.05277,0.01019,0.14224,0.00456,0.00228,0.0373,0.01235,0.00959,0.00144,0.05661,0.08683,0.07532,0.04569,0.0349,26.8855854973052
"British Columbia",2019-01-01,0.54576,0.05156,0.03082,0.37186,0.12885,0.1394,0.14782,0.15576,0.1816,0.24656,0.48696,0.51304,0.49881,0.10953,0.05346,0.02762,0.06117,0.24941,0.02608,0.12672,0.2468,0.05939,0.34341,0.13241,0.0652,0.55417,0.11925,0.03521,0.1317,0.8331,0.20401,0.15244,0.16655,0.03817,0.09258,0.05441,0.01434,0.14438,0.00652,0.00202,0.03829,0.01221,0.01067,0.00237,0.06105,0.09163,0.07302,0.04552,0.0371,27.0960269277846
"British Columbia",2019-02-01,0.54042,0.05994,0.03171,0.36793,0.12565,0.14426,0.15231,0.15544,0.17934,0.243,0.49093,0.50907,0.4991,0.11171,0.05369,0.02775,0.06078,0.24697,0.02907,0.1218,0.25033,0.05766,0.34354,0.13213,0.06547,0.55556,0.12108,0.03532,0.13177,0.83291,0.20577,0.15676,0.16973,0.03712,0.09153,0.05874,0.01093,0.13982,0.00529,0.00348,0.03495,0.01177,0.00829,0.00276,0.06306,0.09357,0.07315,0.04541,0.03616,27.0320889987639
"British Columbia",2019-03-01,0.55159,0.05387,0.03292,0.36162,0.12545,0.14855,0.1525,0.15885,0.17764,0.23701,0.48959,0.51041,0.49366,0.11719,0.0504,0.02981,0.05985,0.2491,0.02669,0.11887,0.24898,0.06033,0.34486,0.13538,0.06488,0.56093,0.1191,0.03603,0.12916,0.83481,0.20373,0.15166,0.17632,0.03651,0.09684,0.05566,0.01053,0.1379,0.00491,0.00275,0.03388,0.01341,0.00826,0.00251,0.06512,0.09421,0.07242,0.0492,0.03615,27.0388964511424
"British Columbia",2019-04-01,0.55018,0.05408,0.03337,0.36237,0.12544,0.15018,0.15124,0.15538,0.17432,0.24343,0.49278,0.50722,0.49124,0.11574,0.05219,0.02888,0.06142,0.25053,0.02533,0.11834,0.24627,0.06379,0.34639,0.13148,0.0684,0.55728,0.11964,0.03621,0.12556,0.83822,0.20686,0.14769,0.16864,0.03941,0.0929,0.05893,0.01207,0.1432,0.00651,0.00308,0.0368,0.01207,0.0097,0.00249,0.05964,0.09751,0.0671,0.04982,0.03799,27.3020703784044
"British Columbia",2019-05-01,0.56267,0.05079,0.03148,0.35506,0.12651,0.14933,0.15295,0.15541,0.17238,0.24342,0.48988,0.51012,0.49526,0.11317,0.05173,0.02961,0.06062,0.24962,0.02692,0.11831,0.23979,0.06448,0.34652,0.13599,0.06799,0.55424,0.12335,0.03745,0.12639,0.83616,0.20644,0.14792,0.17051,0.03827,0.09444,0.06144,0.0124,0.1416,0.00304,0.00234,0.03839,0.01147,0.00995,0.00257,0.05922,0.09526,0.06764,0.05067,0.03651,27.4325937278944
"British Columbia",2019-06-01,0.56656,0.04784,0.03022,0.35538,0.12507,0.14992,0.15354,0.15214,0.17606,0.24326,0.49166,0.50834,0.49632,0.11376,0.05239,0.02975,0.0609,0.24688,0.028,0.10944,0.23778,0.06569,0.34523,0.14187,0.07199,0.55769,0.12052,0.0343,0.12799,0.83771,0.20814,0.14759,0.17081,0.04049,0.09252,0.0567,0.01132,0.14152,0.00583,0.00245,0.0329,0.01225,0.01073,0.00233,0.0644,0.09497,0.06849,0.04784,0.03769,27.5924086572027
"British Columbia",2019-07-01,0.53185,0.07919,0.03109,0.35787,0.12554,0.14988,0.1536,0.14953,0.17969,0.24176,0.48969,0.51031,0.49261,0.11715,0.05147,0.0297,0.05951,0.24956,0.0297,0.10947,0.23524,0.06789,0.34215,0.14277,0.07278,0.55666,0.12007,0.03633,0.12705,0.83661,0.20624,0.14813,0.15989,0.04099,0.09247,0.06568,0.01421,0.14219,0.00722,0.00163,0.02981,0.01106,0.01106,0.00279,0.06661,0.0941,0.07046,0.0453,0.03866,27.2386819350316
"British Columbia",2019-08-01,0.51703,0.08733,0.03521,0.36044,0.12335,0.14605,0.15312,0.1464,0.18555,0.24554,0.48946,0.51054,0.49606,0.11536,0.0505,0.02791,0.06057,0.24959,0.03035,0.11119,0.23535,0.0681,0.3404,0.14177,0.07285,0.55397,0.11779,0.03787,0.12613,0.836,0.20246,0.14686,0.15323,0.04135,0.09185,0.07181,0.01587,0.14524,0.00672,0.00301,0.03162,0.01297,0.01054,0.00301,0.06347,0.09219,0.07181,0.0454,0.04135,27.4436367913432
"British Columbia",2019-09-01,0.55004,0.05145,0.0308,0.36771,0.1258,0.14279,0.15435,0.14598,0.18716,0.24392,0.48643,0.51357,0.50106,0.11258,0.05181,0.02691,0.06125,0.2464,0.03092,0.11341,0.23472,0.06809,0.33762,0.13984,0.07541,0.559,0.11435,0.0393,0.12804,0.83266,0.19625,0.15589,0.15742,0.03882,0.09452,0.06431,0.0144,0.13984,0.00779,0.00271,0.03328,0.01333,0.00897,0.0026,0.06986,0.08992,0.0734,0.0439,0.03871,28.0514501438159
"British Columbia",2019-10-01,0.55041,0.04994,0.02891,0.37074,0.12867,0.13878,0.1517,0.14959,0.18719,0.24407,0.48919,0.51081,0.50153,0.11046,0.05018,0.02714,0.0611,0.24959,0.02996,0.11915,0.22679,0.06651,0.3423,0.14324,0.07203,0.55264,0.11798,0.04019,0.13208,0.82773,0.19506,0.15358,0.16181,0.03784,0.09354,0.06099,0.01304,0.14277,0.00752,0.00447,0.03337,0.01163,0.00834,0.004,0.07203,0.08719,0.07427,0.04313,0.03831,28.133465060241
"British Columbia",2019-11-01,0.531,0.05715,0.03424,0.37761,0.12906,0.13756,0.15362,0.14653,0.18822,0.24501,0.48979,0.51021,0.50053,0.11241,0.05089,0.02716,0.06199,0.24702,0.0268,0.12209,0.22388,0.06896,0.34986,0.13567,0.07274,0.54812,0.11642,0.03897,0.13201,0.82902,0.19377,0.14346,0.162,0.04062,0.09789,0.05998,0.01441,0.145,0.00921,0.00543,0.0346,0.01039,0.00838,0.0039,0.07096,0.09033,0.0725,0.04605,0.0405,28.0853480307159
"British Columbia",2019-12-01,0.54415,0.04355,0.03056,0.38174,0.12536,0.13426,0.15664,0.14557,0.1878,0.25036,0.48941,0.51059,0.50577,0.11213,0.0533,0.02466,0.06027,0.24386,0.02791,0.12067,0.22931,0.06725,0.35419,0.13306,0.06761,0.54752,0.11658,0.03994,0.13174,0.82832,0.19454,0.14244,0.16506,0.04247,0.10022,0.06124,0.01071,0.14678,0.00662,0.00385,0.03561,0.01011,0.0095,0.00421,0.06665,0.09035,0.07327,0.04704,0.03886,28.1728383506198
"Calgary",2017-01-01,0.61212,0.03937,0.07179,0.27673,0.1594,0.18912,0.18873,0.18371,0.14898,0.13007,0.4917,0.5083,0.47704,0.08954,0.03474,0.02895,0.05866,0.31108,0.02239,0.10035,0.21922,0.07449,0.2856,0.2088,0.08915,0.62717,0.12235,0.10382,0.20301,0.69317,0.19529,0.1154,0.1922,0.05982,0.07603,0.10421,0.02354,0.06677,0.01196,0.00116,0.03281,0.02547,0.01312,0.00193,0.08028,0.12273,0.07912,0.06137,0.05789,29.4322134102379
"Calgary",2017-02-01,0.5977,0.05172,0.06667,0.28391,0.15556,0.18812,0.18697,0.18621,0.14713,0.13602,0.4977,0.5023,0.48008,0.09272,0.0341,0.02912,0.06207,0.30192,0.02337,0.09464,0.22222,0.07433,0.28391,0.21073,0.0908,0.63142,0.12107,0.09579,0.20307,0.70115,0.19387,0.12375,0.19847,0.05479,0.07739,0.09579,0.02337,0.06437,0.01533,0.00115,0.03678,0.02069,0.01188,0.00383,0.07854,0.12299,0.08966,0.05824,0.05402,30.4073962804006
"Calgary",2017-03-01,0.61126,0.04551,0.06595,0.27728,0.15388,0.18704,0.18434,0.18858,0.15233,0.13382,0.50328,0.49672,0.48669,0.0887,0.03548,0.02854,0.0644,0.29618,0.02468,0.09371,0.22098,0.07019,0.28076,0.21597,0.09371,0.62977,0.12264,0.10914,0.20632,0.68454,0.2044,0.12148,0.20748,0.05168,0.08484,0.086,0.0216,0.06518,0.01118,0.00501,0.03664,0.01813,0.01003,0.00193,0.07443,0.11531,0.09333,0.05245,0.05129,30.2289221984297
"Calgary",2017-04-01,0.62181,0.03403,0.06961,0.27456,0.14346,0.17672,0.18329,0.19528,0.1628,0.13844,0.5,0.5,0.49575,0.08662,0.03828,0.02514,0.06303,0.29118,0.02823,0.09629,0.23009,0.06419,0.2645,0.22506,0.09165,0.62684,0.12026,0.10789,0.22158,0.67053,0.19528,0.13612,0.18677,0.05027,0.08159,0.09242,0.02204,0.06729,0.01779,0.00503,0.03712,0.01817,0.00889,0.00155,0.07966,0.11098,0.09358,0.05104,0.05066,30.5266119828816
"Calgary",2017-05-01,0.63305,0.03681,0.06633,0.2638,0.1319,0.17945,0.18712,0.19479,0.16871,0.13804,0.49732,0.50268,0.5046,0.08474,0.03604,0.02416,0.06135,0.28911,0.03106,0.09126,0.22508,0.06135,0.2661,0.23006,0.09509,0.6227,0.1181,0.11311,0.22278,0.66411,0.19517,0.14647,0.18788,0.04716,0.08052,0.09126,0.02607,0.07017,0.00844,0.00383,0.03681,0.01572,0.00575,0.0046,0.08014,0.1158,0.08934,0.04831,0.04908,30.0516369863014
"Calgary",2017-06-01,0.63619,0.04229,0.06057,0.26095,0.13524,0.17524,0.1901,0.19276,0.16648,0.14019,0.49333,0.50667,0.50324,0.08267,0.03771,0.02438,0.06286,0.28914,0.03429,0.08876,0.21181,0.06248,0.27048,0.23771,0.09448,0.62362,0.11962,0.11314,0.22248,0.66438,0.18857,0.15276,0.18629,0.05181,0.07771,0.07886,0.0339,0.06705,0.00381,0.00495,0.03619,0.01638,0.00724,0.00419,0.09029,0.10362,0.09143,0.0461,0.056,29.6714131169709
"Calgary",2017-07-01,0.61063,0.06654,0.07165,0.25118,0.12835,0.17087,0.20039,0.18819,0.17126,0.14094,0.49055,0.50945,0.51339,0.08307,0.03819,0.02205,0.06299,0.28031,0.02362,0.08425,0.22165,0.06102,0.2815,0.23504,0.09291,0.62756,0.11102,0.10906,0.2126,0.67835,0.19803,0.14567,0.19528,0.04646,0.07992,0.07559,0.03189,0.06929,0.0063,0.00472,0.03583,0.0189,0.00512,0.00354,0.08346,0.11496,0.09409,0.0437,0.05354,29.8579889426399
"Calgary",2017-08-01,0.58129,0.08287,0.07577,0.26006,0.12036,0.17837,0.20363,0.18074,0.17324,0.14365,0.48698,0.51302,0.52013,0.07814,0.04025,0.02092,0.05841,0.28216,0.02368,0.09511,0.2135,0.06354,0.28256,0.23086,0.09077,0.62628,0.10892,0.11918,0.20916,0.67167,0.19653,0.14917,0.19179,0.04538,0.07301,0.08998,0.02486,0.0734,0.00552,0.0075,0.03236,0.01815,0.00671,0.00355,0.08208,0.11681,0.09274,0.04815,0.05051,29.6294005641749
"Calgary",2017-09-01,0.61166,0.048,0.05553,0.28481,0.1194,0.18802,0.20151,0.17493,0.17017,0.14597,0.48909,0.51091,0.51567,0.08171,0.04205,0.01944,0.05752,0.28362,0.02618,0.09758,0.20785,0.06069,0.28798,0.23126,0.08846,0.61246,0.11345,0.10988,0.19992,0.6902,0.19357,0.15787,0.18683,0.04522,0.07457,0.08013,0.02618,0.07299,0.00912,0.00436,0.03689,0.01666,0.00516,0.00635,0.08409,0.11781,0.08687,0.04958,0.04958,30.2111735061195
"Calgary",2017-10-01,0.60326,0.04527,0.05798,0.29349,0.12311,0.19063,0.19222,0.17633,0.16958,0.14813,0.49603,0.50397,0.51509,0.08578,0.03574,0.02025,0.05679,0.28634,0.02462,0.09809,0.20492,0.06156,0.29865,0.23074,0.08141,0.61597,0.10723,0.10207,0.20214,0.69579,0.19301,0.14575,0.18348,0.05679,0.07943,0.07943,0.02621,0.07784,0.00953,0.00675,0.03733,0.01311,0.00794,0.00556,0.07784,0.11517,0.09293,0.04448,0.05282,30.3705523255814
"Calgary",2017-11-01,0.61726,0.03942,0.04927,0.29405,0.12653,0.18959,0.19235,0.17422,0.16634,0.15097,0.49271,0.50729,0.51833,0.08829,0.03626,0.02523,0.05597,0.27592,0.02286,0.10445,0.20575,0.06031,0.29287,0.23335,0.08041,0.60938,0.11076,0.10445,0.20102,0.69452,0.19354,0.13402,0.20063,0.05676,0.08435,0.08632,0.02207,0.07765,0.00749,0.00473,0.03587,0.01498,0.00749,0.00591,0.06819,0.12259,0.09972,0.04454,0.05242,30.2717097701149
"Calgary",2017-12-01,0.63126,0.04409,0.04649,0.27816,0.12745,0.20281,0.19479,0.16994,0.16232,0.14269,0.4982,0.5018,0.52224,0.09459,0.03287,0.02325,0.0513,0.27575,0.01804,0.10621,0.20762,0.05731,0.28257,0.24409,0.08417,0.61924,0.11303,0.10701,0.19158,0.7014,0.18958,0.14589,0.21122,0.06413,0.07936,0.08898,0.01804,0.07054,0.00681,0.00361,0.03006,0.01483,0.00802,0.00521,0.06373,0.13467,0.09659,0.04449,0.05411,31.0829107648725
"Calgary",2018-01-01,0.62068,0.04988,0.05913,0.27031,0.13435,0.20233,0.18825,0.17458,0.15768,0.1428,0.49879,0.50121,0.5177,0.09171,0.03138,0.02253,0.0527,0.28399,0.02092,0.11545,0.21279,0.05189,0.27474,0.23532,0.0889,0.6243,0.12027,0.09775,0.20595,0.6963,0.17699,0.13958,0.21883,0.05913,0.08528,0.08286,0.01689,0.07321,0.00724,0.00644,0.03379,0.0173,0.00965,0.00684,0.06597,0.12792,0.09775,0.04988,0.0539,30.6119026870007
"Calgary",2018-02-01,0.61632,0.04725,0.06099,0.27544,0.13853,0.20396,0.18457,0.17447,0.16034,0.13813,0.49313,0.50687,0.51333,0.08724,0.03554,0.02181,0.05089,0.2912,0.02221,0.10743,0.21284,0.05614,0.27342,0.23546,0.09249,0.62116,0.12036,0.10218,0.20759,0.69023,0.17609,0.13934,0.2084,0.06139,0.08401,0.09208,0.01939,0.07027,0.01171,0.00525,0.02948,0.01858,0.00808,0.00727,0.06866,0.13651,0.08885,0.04847,0.05533,31.4776375641966
"Calgary",2018-03-01,0.61926,0.04794,0.05913,0.27367,0.13344,0.19137,0.19377,0.17459,0.16141,0.14543,0.49221,0.50779,0.50819,0.0867,0.03915,0.02357,0.05314,0.28925,0.02197,0.10587,0.20695,0.06033,0.27567,0.23452,0.09469,0.61966,0.12305,0.09988,0.21215,0.68797,0.18178,0.13544,0.21574,0.05473,0.0851,0.0803,0.01878,0.07391,0.00799,0.00599,0.03716,0.01758,0.00639,0.00439,0.07471,0.13144,0.09229,0.05074,0.05074,31.3915149308084
"Calgary",2018-04-01,0.63015,0.04318,0.05278,0.27389,0.14034,0.19952,0.19392,0.17633,0.15074,0.13914,0.48381,0.51619,0.5038,0.09196,0.03918,0.02279,0.04878,0.29348,0.02399,0.10876,0.20112,0.04918,0.29028,0.23231,0.09436,0.62775,0.12515,0.10356,0.20072,0.69572,0.18513,0.13874,0.23471,0.05238,0.07317,0.07597,0.01679,0.07077,0.0084,0.004,0.03559,0.01519,0.006,0.0028,0.08037,0.14034,0.08916,0.05318,0.04678,31.0055708092486
"Calgary",2018-05-01,0.63871,0.03816,0.05405,0.26908,0.14269,0.20072,0.19277,0.16733,0.15262,0.14388,0.48529,0.51471,0.50596,0.08347,0.03696,0.02067,0.05127,0.30167,0.02544,0.1089,0.20072,0.05087,0.28855,0.23211,0.0934,0.63196,0.11526,0.09857,0.20588,0.69555,0.18164,0.14388,0.20986,0.04968,0.07393,0.08466,0.02424,0.06955,0.00676,0.00199,0.03975,0.01868,0.00954,0.00119,0.08466,0.13474,0.08347,0.05207,0.04889,31.6218934081346
"Calgary",2018-06-01,0.62354,0.03975,0.05651,0.2802,0.15004,0.18433,0.19057,0.16836,0.15939,0.14731,0.48402,0.51598,0.50312,0.07833,0.04131,0.01949,0.05183,0.30592,0.03001,0.11146,0.20187,0.05651,0.28137,0.22253,0.09626,0.62081,0.1138,0.10951,0.21473,0.67576,0.17498,0.12899,0.21512,0.04793,0.07288,0.09119,0.01676,0.07521,0.00585,0.00663,0.04053,0.01754,0.00896,0.00273,0.0947,0.12744,0.08574,0.05807,0.04521,31.1207600281492
"Calgary",2018-07-01,0.57398,0.08102,0.06276,0.28224,0.15253,0.17992,0.19551,0.16698,0.16128,0.14378,0.48536,0.51464,0.49905,0.08406,0.04184,0.01902,0.04983,0.3062,0.03157,0.10612,0.2035,0.06162,0.28148,0.22328,0.09243,0.61126,0.12552,0.11715,0.2035,0.67935,0.18182,0.11639,0.20882,0.04755,0.07151,0.0989,0.02663,0.07341,0.01179,0.00571,0.03537,0.01521,0.00875,0.00228,0.09585,0.12362,0.08368,0.06542,0.04793,30.4010541310541
"Calgary",2018-08-01,0.58489,0.07745,0.06906,0.2686,0.14498,0.17894,0.19954,0.16711,0.16215,0.14727,0.4918,0.5082,0.51278,0.08661,0.03739,0.01755,0.0496,0.29607,0.02938,0.10759,0.20069,0.06143,0.28424,0.22472,0.09195,0.62762,0.11255,0.11217,0.21938,0.66845,0.18047,0.12705,0.20107,0.04426,0.06715,0.10225,0.02366,0.07821,0.01526,0.00534,0.03167,0.01602,0.00763,0.00229,0.09767,0.11751,0.0889,0.06295,0.04617,30.3753438789546
"Calgary",2018-09-01,0.62777,0.03827,0.05666,0.2773,0.14296,0.18161,0.19437,0.17336,0.16248,0.14522,0.49343,0.50657,0.51107,0.08443,0.03452,0.01651,0.05141,0.30206,0.02552,0.10844,0.2075,0.06191,0.27467,0.23114,0.09081,0.62552,0.11069,0.11782,0.21764,0.66454,0.18386,0.13546,0.21238,0.04841,0.07129,0.08705,0.02139,0.06642,0.01051,0.00675,0.03002,0.01839,0.0075,0.0015,0.09906,0.10582,0.09568,0.06191,0.04916,30.7701204013378
"Calgary",2018-10-01,0.61352,0.04533,0.05763,0.28352,0.13484,0.1771,0.19593,0.17096,0.16904,0.15213,0.49942,0.50058,0.50749,0.08452,0.03688,0.0169,0.05839,0.29581,0.02497,0.10142,0.21053,0.06723,0.27315,0.23012,0.09259,0.63081,0.10488,0.10987,0.22512,0.665,0.19977,0.13408,0.19631,0.05109,0.07607,0.08951,0.01921,0.07491,0.00768,0.00538,0.03035,0.01306,0.00538,0.00269,0.09451,0.10296,0.09681,0.05839,0.04648,31.3517352537723
"Calgary",2018-11-01,0.61925,0.04032,0.05401,0.28642,0.13808,0.17801,0.19741,0.17421,0.16812,0.14416,0.50171,0.49829,0.50475,0.08254,0.03842,0.01826,0.05591,0.30011,0.02282,0.09776,0.20388,0.07113,0.27615,0.23507,0.09319,0.62762,0.10879,0.11145,0.21986,0.6687,0.19285,0.12742,0.19475,0.05439,0.08254,0.09129,0.01902,0.06466,0.01065,0.00533,0.02967,0.0156,0.00989,0.00456,0.09738,0.10308,0.10042,0.05668,0.05059,31.341219346049
"Calgary",2018-12-01,0.61379,0.04023,0.05096,0.29502,0.1387,0.18276,0.19732,0.17931,0.15977,0.14215,0.50077,0.49923,0.49119,0.08927,0.03716,0.01609,0.06015,0.30613,0.0249,0.09808,0.19962,0.07625,0.27433,0.23372,0.0931,0.62299,0.11303,0.10728,0.22414,0.66858,0.19847,0.1295,0.18736,0.05326,0.08123,0.08774,0.02337,0.06169,0.01341,0.00383,0.03333,0.01954,0.01073,0.00345,0.0931,0.10575,0.09808,0.05211,0.05402,31.2973846153846
"Calgary",2019-01-01,0.6127,0.0426,0.06197,0.28273,0.1371,0.19171,0.19791,0.17506,0.15802,0.1402,0.50232,0.49768,0.49845,0.07978,0.03486,0.01588,0.06081,0.31022,0.0244,0.0945,0.19481,0.07862,0.27963,0.23896,0.08908,0.63904,0.10418,0.09527,0.23315,0.67157,0.19791,0.13865,0.18358,0.04454,0.08404,0.08482,0.02401,0.06274,0.01046,0.00503,0.03369,0.01743,0.01007,0.0031,0.09992,0.1096,0.09721,0.04609,0.04957,31.9043780403058
"Calgary",2019-02-01,0.61885,0.04423,0.06077,0.27615,0.13846,0.195,0.19154,0.18038,0.16269,0.13192,0.49731,0.50269,0.50038,0.07462,0.03231,0.01962,0.06115,0.31192,0.02423,0.09462,0.18577,0.08077,0.28154,0.24269,0.09038,0.645,0.10577,0.08962,0.22346,0.68692,0.19115,0.13808,0.18423,0.06077,0.07692,0.09038,0.02115,0.05923,0.00962,0.00615,0.03808,0.01654,0.01,0.00308,0.09462,0.11231,0.10346,0.04769,0.05692,31.3807356948229
"Calgary",2019-03-01,0.61527,0.0445,0.05332,0.28692,0.14077,0.20598,0.18028,0.1753,0.16226,0.1354,0.49405,0.50595,0.50211,0.08324,0.03069,0.02071,0.05984,0.30341,0.0234,0.09398,0.18335,0.0817,0.285,0.24703,0.08554,0.63867,0.10318,0.09858,0.21787,0.68354,0.1845,0.14461,0.18105,0.05677,0.06828,0.09628,0.02301,0.0725,0.01227,0.00115,0.04373,0.01419,0.01074,0.00307,0.08784,0.12275,0.09053,0.0514,0.05217,31.4973419442556
"Calgary",2019-04-01,0.63313,0.04841,0.05068,0.26778,0.1354,0.21483,0.18116,0.17247,0.16717,0.12897,0.49017,0.50983,0.50567,0.0851,0.02874,0.02269,0.05635,0.30144,0.02534,0.09418,0.18079,0.07829,0.28782,0.25076,0.08283,0.64977,0.10666,0.10287,0.22012,0.677,0.17663,0.14523,0.19062,0.06051,0.07224,0.08585,0.02194,0.07451,0.00756,0.00265,0.04652,0.01475,0.00719,0.00189,0.09191,0.12141,0.0938,0.04652,0.05182,31.7224787997391
"Calgary",2019-05-01,0.64448,0.04202,0.04611,0.26739,0.13797,0.21123,0.17479,0.16437,0.16772,0.14392,0.48754,0.51246,0.50576,0.08181,0.03198,0.02343,0.05913,0.29788,0.02789,0.09818,0.19041,0.07289,0.28263,0.24619,0.08181,0.64225,0.10747,0.10673,0.22239,0.67088,0.16772,0.15805,0.19375,0.06285,0.06508,0.08107,0.0212,0.07586,0.00595,0.00112,0.03905,0.02083,0.01153,0.00223,0.09372,0.11231,0.0926,0.05169,0.05281,31.1455916030534
"Calgary",2019-06-01,0.64695,0.04427,0.04717,0.26161,0.13316,0.2119,0.17888,0.16401,0.16909,0.14296,0.48657,0.51343,0.51524,0.08345,0.02903,0.02612,0.05334,0.29282,0.02467,0.09289,0.18795,0.06567,0.28882,0.25435,0.08563,0.6582,0.10305,0.11067,0.2061,0.68324,0.17054,0.1709,0.19158,0.05116,0.06713,0.07765,0.02068,0.07874,0.00689,0.00327,0.03302,0.01633,0.01343,0.0029,0.09579,0.11647,0.08418,0.0508,0.04572,31.3625581395349
